OCCUR_DATE,BORO,STATISTICAL_MURDER_FLAG,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,Latitude,Longitude
11/1/2021,MANHATTAN,FALSE,18-24,M,BLACK HISPANIC,40.81113019,-73.93671451
10/31/2021,BROOKLYN,FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,40.70019263,-73.91859995
10/31/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.69472816,-73.94182675
10/31/2021,BROOKLYN,TRUE,18-24,M,BLACK,40.69472816,-73.94182675
10/31/2021,BROOKLYN,FALSE,45-64,M,BLACK,40.69472816,-73.94182675
10/31/2021,BROOKLYN,TRUE,45-64,M,BLACK,40.69472816,-73.94182675
10/31/2021,BRONX,FALSE,18-24,M,BLACK,40.86957647,-73.8594864
10/31/2021,MANHATTAN,TRUE,18-24,M,BLACK,40.82346295,-73.94338348
10/31/2021,BROOKLYN,FALSE,45-64,M,BLACK,40.69979888,-73.95009189
10/31/2021,BRONX,TRUE,18-24,M,BLACK,40.86957647,-73.8594864
10/31/2021,QUEENS,FALSE,45-64,M,BLACK,40.70368471,-73.79086592
10/31/2021,QUEENS,FALSE,25-44,M,BLACK,40.69610442,-73.73051737
10/31/2021,MANHATTAN,TRUE,45-64,M,BLACK HISPANIC,40.82663368,-73.93914959
10/31/2021,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.89919587,-73.85619357
10/31/2021,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.86957647,-73.8594864
10/31/2021,BRONX,TRUE,18-24,M,WHITE HISPANIC,40.86957647,-73.8594864
10/31/2021,BRONX,TRUE,45-64,F,WHITE HISPANIC,40.86957647,-73.8594864
10/31/2021,BRONX,FALSE,45-64,F,WHITE HISPANIC,40.86957647,-73.8594864
10/30/2021,BRONX,FALSE,25-44,M,BLACK,40.82377203,-73.82668524
10/30/2021,BRONX,FALSE,25-44,M,BLACK,40.82377203,-73.82668524
10/30/2021,QUEENS,FALSE,25-44,M,BLACK,40.59586912,-73.78189543
10/30/2021,BROOKLYN,TRUE,25-44,M,WHITE HISPANIC,40.70104731,-73.92010283
10/28/2021,BRONX,FALSE,18-24,F,BLACK,40.82713207,-73.89852069
10/28/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.67580795,-73.95273079
10/28/2021,BROOKLYN,TRUE,25-44,M,BLACK,40.65563971,-73.91153991
10/28/2021,BRONX,FALSE,18-24,M,BLACK,40.81269914,-73.92161974
10/28/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.69402076,-73.97384258
10/28/2021,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.81557473,-73.90578181
10/28/2021,BRONX,FALSE,25-44,F,BLACK HISPANIC,40.81557473,-73.90578181
10/28/2021,MANHATTAN,FALSE,65+,M,WHITE,40.77855547,-73.98356551
10/27/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.66836812,-73.95590823
10/27/2021,BROOKLYN,TRUE,25-44,M,BLACK,40.66961517,-73.90683872
10/26/2021,MANHATTAN,TRUE,<18,M,BLACK,40.81186053,-73.94240714
10/25/2021,BRONX,FALSE,25-44,M,BLACK,40.83058131,-73.930712
10/25/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.68543279,-73.92489183
10/25/2021,QUEENS,FALSE,25-44,M,BLACK HISPANIC,40.67217211,-73.85967157
10/25/2021,MANHATTAN,FALSE,25-44,M,WHITE,40.7352223,-73.99171665
10/24/2021,BRONX,TRUE,18-24,M,BLACK,40.85640241,-73.89936892
10/24/2021,BRONX,TRUE,18-24,M,BLACK,40.85640241,-73.89936892
10/24/2021,BRONX,TRUE,18-24,M,BLACK,40.85640241,-73.89936892
10/24/2021,QUEENS,FALSE,25-44,M,BLACK,40.59596336,-73.77107818
10/24/2021,BRONX,FALSE,18-24,M,BLACK,40.81159447,-73.90868106
10/23/2021,BROOKLYN,FALSE,25-44,F,BLACK,40.67564576,-73.9006547
10/23/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.67973938,-73.93739802
10/23/2021,BRONX,TRUE,25-44,M,WHITE HISPANIC,40.82572638,-73.88089007
10/23/2021,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.80456952,-73.91426419
10/22/2021,BRONX,FALSE,25-44,M,BLACK,40.84783644,-73.89354089
10/22/2021,BROOKLYN,FALSE,45-64,M,BLACK,40.65593194,-73.90965099
10/22/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.66844558,-73.92109353
10/22/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.65593194,-73.90965099
10/22/2021,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.88006955,-73.87637008
10/22/2021,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.88006955,-73.87637008
10/22/2021,STATEN ISLAND,TRUE,25-44,M,WHITE HISPANIC,40.62112052,-74.08204855
10/21/2021,BRONX,FALSE,25-44,M,BLACK,40.80711225,-73.91210801
10/21/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.65368426,-73.95781001
10/21/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.81471564,-73.93826454
10/21/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.63403549,-73.94729119
10/21/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.65236064,-73.93818773
10/20/2021,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.84179934,-73.91488483
10/20/2021,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.81380644,-73.90494257
10/19/2021,MANHATTAN,FALSE,18-24,M,BLACK,40.81377409,-73.95598531
10/19/2021,MANHATTAN,FALSE,18-24,M,BLACK,40.81377409,-73.95598531
10/19/2021,BRONX,FALSE,25-44,M,BLACK,40.83314674,-73.90617972
10/19/2021,QUEENS,TRUE,18-24,M,BLACK,40.705865,-73.79753162
10/19/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.67140715,-73.92948225
10/18/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.65667305,-73.91324328
10/18/2021,BRONX,FALSE,18-24,M,BLACK,40.82556269,-73.89018729
10/18/2021,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.83833855,-73.90145981
10/17/2021,BRONX,FALSE,45-64,M,BLACK,40.87958648,-73.85082253
10/17/2021,BRONX,FALSE,25-44,M,BLACK,40.83972036,-73.87196727
10/17/2021,BROOKLYN,TRUE,25-44,M,BLACK,40.65669264,-73.92989786
10/17/2021,BRONX,FALSE,25-44,M,BLACK,40.83640121,-73.91587109
10/17/2021,BRONX,FALSE,45-64,M,WHITE HISPANIC,40.8258437,-73.9259185
10/16/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.81366126,-73.9486265
10/16/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.68002258,-73.9495731
10/16/2021,BRONX,FALSE,25-44,M,BLACK,40.83113922,-73.91535378
10/16/2021,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.82978807,-73.88040582
10/15/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.57707107,-74.00163575
10/15/2021,BROOKLYN,TRUE,18-24,M,BLACK,40.6348797,-73.88810871
10/15/2021,MANHATTAN,FALSE,<18,M,BLACK,40.71801219,-73.98658542
10/15/2021,BRONX,FALSE,45-64,M,BLACK,40.82318003,-73.86653604
10/15/2021,BROOKLYN,FALSE,<18,M,BLACK,40.65612899,-73.92404903
10/15/2021,MANHATTAN,TRUE,<18,M,BLACK,40.71801219,-73.98658542
10/15/2021,BRONX,FALSE,18-24,M,BLACK,40.82318003,-73.86653604
10/15/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.62470065,-73.92749265
10/15/2021,MANHATTAN,FALSE,18-24,M,WHITE HISPANIC,40.71801219,-73.98658542
10/15/2021,MANHATTAN,TRUE,18-24,M,WHITE HISPANIC,40.71801219,-73.98658542
10/14/2021,MANHATTAN,FALSE,<18,M,BLACK,40.81725838,-73.94040458
10/14/2021,BROOKLYN,FALSE,<18,M,BLACK,40.68539035,-73.97031963
10/14/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.83831597,-73.94624755
10/14/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.62578701,-73.94086014
10/14/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.83831597,-73.94624755
10/14/2021,MANHATTAN,TRUE,18-24,M,BLACK,40.80051276,-73.93521121
10/14/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.62578701,-73.94086014
10/14/2021,BRONX,FALSE,25-44,M,BLACK,40.83548227,-73.86689081
10/14/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.63766561,-73.89687035
10/14/2021,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.82529181,-73.91754
10/13/2021,BROOKLYN,FALSE,18-24,F,ASIAN / PACIFIC ISLANDER,40.60962162,-73.99663037
10/13/2021,BROOKLYN,TRUE,18-24,F,ASIAN / PACIFIC ISLANDER,40.60962162,-73.99663037
10/13/2021,MANHATTAN,FALSE,18-24,M,BLACK,40.82142772,-73.93551602
10/13/2021,QUEENS,FALSE,25-44,M,BLACK,40.7128038,-73.74257353
10/13/2021,STATEN ISLAND,FALSE,18-24,M,BLACK,40.61755822,-74.08142463
10/13/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.66806755,-73.90402199
10/12/2021,QUEENS,FALSE,25-44,M,BLACK,40.59268354,-73.79908102
10/12/2021,BROOKLYN,TRUE,25-44,F,BLACK,40.67042196,-73.89697111
10/11/2021,BRONX,FALSE,18-24,F,BLACK,40.84460858,-73.88488259
10/11/2021,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.85434033,-73.91180703
10/10/2021,BRONX,FALSE,25-44,M,BLACK,40.82713249,-73.88714949
10/10/2021,QUEENS,TRUE,25-44,M,BLACK,40.75524059,-73.94484915
10/10/2021,BRONX,FALSE,25-44,M,BLACK,40.82741405,-73.87794577
10/10/2021,BROOKLYN,FALSE,45-64,M,BLACK,40.67572775,-73.9214959
10/10/2021,QUEENS,FALSE,<18,M,BLACK,40.67073622,-73.7324836
10/9/2021,MANHATTAN,FALSE,18-24,M,BLACK,40.8066675,-73.954686
10/9/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.8066675,-73.954686
10/9/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.8066675,-73.954686
10/9/2021,MANHATTAN,FALSE,18-24,M,BLACK,40.8066675,-73.954686
10/9/2021,MANHATTAN,FALSE,18-24,M,BLACK,40.8066675,-73.954686
10/9/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.8066675,-73.954686
10/9/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.66502269,-73.95711437
10/9/2021,STATEN ISLAND,TRUE,45-64,F,WHITE,40.57479762,-74.11308941
10/8/2021,BRONX,FALSE,<18,M,BLACK HISPANIC,40.8614182,-73.90738709
10/7/2021,BRONX,TRUE,25-44,M,BLACK,40.82314186,-73.92862774
10/7/2021,MANHATTAN,TRUE,25-44,M,BLACK,40.83748093,-73.93941794
10/7/2021,BRONX,FALSE,18-24,M,BLACK,40.85039262,-73.90065396
10/7/2021,BRONX,FALSE,<18,M,BLACK HISPANIC,40.81497245,-73.88620552
10/6/2021,MANHATTAN,FALSE,<18,M,BLACK,40.80476558,-73.95512436
10/6/2021,MANHATTAN,FALSE,<18,M,BLACK,40.80476558,-73.95512436
10/6/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.66420739,-73.88775313
10/6/2021,BRONX,TRUE,25-44,M,BLACK,40.82368294,-73.91689163
10/5/2021,QUEENS,FALSE,25-44,M,BLACK,40.75627543,-73.94501433
10/4/2021,STATEN ISLAND,FALSE,18-24,M,BLACK,40.6315522,-74.14890333
10/4/2021,QUEENS,TRUE,25-44,M,BLACK,40.60446516,-73.75306051
10/4/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.66179406,-73.90872393
10/4/2021,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.88312524,-73.87977465
10/4/2021,MANHATTAN,FALSE,25-44,M,WHITE,40.77742112,-73.97879974
10/4/2021,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.75475635,-73.98789185
10/3/2021,BRONX,FALSE,25-44,M,BLACK,40.87314214,-73.85311859
10/3/2021,QUEENS,FALSE,25-44,M,BLACK,40.76469406,-73.91434801
10/3/2021,QUEENS,FALSE,18-24,M,BLACK,40.76469406,-73.91434801
10/3/2021,BRONX,FALSE,25-44,M,BLACK,40.87312929,-73.87737372
10/3/2021,BROOKLYN,TRUE,25-44,M,BLACK,40.67003008,-73.9040444
10/3/2021,BROOKLYN,TRUE,18-24,M,BLACK,40.67302506,-73.93631561
10/3/2021,BRONX,FALSE,<18,M,WHITE HISPANIC,40.85162787,-73.82649338
10/3/2021,BROOKLYN,FALSE,45-64,M,WHITE HISPANIC,40.69813192,-73.91946439
10/3/2021,QUEENS,TRUE,25-44,M,WHITE HISPANIC,40.71323578,-73.79970961
10/2/2021,QUEENS,FALSE,25-44,M,BLACK,40.75544301,-73.94342325
10/2/2021,QUEENS,TRUE,25-44,M,BLACK,40.67461915,-73.80427787
10/2/2021,QUEENS,FALSE,18-24,F,BLACK,40.75544301,-73.94342325
10/2/2021,QUEENS,FALSE,25-44,F,BLACK,40.58989373,-73.8080799
10/2/2021,BRONX,FALSE,18-24,M,BLACK,40.82421904,-73.88863222
10/2/2021,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.82421904,-73.88863222
10/2/2021,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.8627726,-73.90554864
10/2/2021,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.68737058,-73.9569161
10/1/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.66731526,-73.91793716
10/1/2021,BROOKLYN,FALSE,<18,F,BLACK,40.68481436,-73.98763773
10/1/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.68846514,-73.93763502
10/1/2021,BRONX,FALSE,18-24,M,BLACK,40.84988916,-73.91648297
10/1/2021,BROOKLYN,FALSE,<18,M,BLACK,40.67065964,-73.91585304
10/1/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.68267718,-73.976443
10/1/2021,BROOKLYN,TRUE,18-24,M,WHITE HISPANIC,40.64668985,-74.00688787
9/30/2021,QUEENS,FALSE,25-44,M,BLACK,40.69129071,-73.79779584
9/30/2021,BRONX,FALSE,45-64,M,BLACK,40.83508062,-73.90478208
9/30/2021,BROOKLYN,TRUE,18-24,M,BLACK,40.67288015,-73.92369109
9/29/2021,BRONX,FALSE,18-24,M,BLACK,40.85350696,-73.8822031
9/29/2021,BROOKLYN,TRUE,18-24,M,BLACK,40.64059276,-73.91893209
9/29/2021,BRONX,TRUE,18-24,M,BLACK,40.85350696,-73.8822031
9/29/2021,BROOKLYN,TRUE,<18,M,BLACK,40.68465082,-73.95776879
9/29/2021,BRONX,FALSE,18-24,M,BLACK,40.85350696,-73.8822031
9/29/2021,BRONX,TRUE,18-24,M,BLACK,40.85350696,-73.8822031
9/29/2021,BRONX,FALSE,25-44,M,BLACK,40.83577761,-73.91893639
9/29/2021,BRONX,FALSE,<18,M,BLACK HISPANIC,40.85350696,-73.8822031
9/29/2021,BRONX,TRUE,<18,M,BLACK HISPANIC,40.85350696,-73.8822031
9/29/2021,BRONX,TRUE,<18,M,BLACK HISPANIC,40.85350696,-73.8822031
9/29/2021,BRONX,FALSE,<18,M,BLACK HISPANIC,40.85350696,-73.8822031
9/28/2021,QUEENS,FALSE,18-24,M,BLACK,40.67792812,-73.74357702
9/28/2021,MANHATTAN,FALSE,25-44,F,BLACK,40.78931029,-73.97383765
9/28/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.78931029,-73.97383765
9/28/2021,STATEN ISLAND,TRUE,25-44,M,BLACK,40.63470143,-74.16623324
9/28/2021,BROOKLYN,TRUE,18-24,M,BLACK,40.66525055,-73.89075759
9/28/2021,BROOKLYN,TRUE,<18,M,BLACK,40.67245689,-73.89212649
9/28/2021,QUEENS,FALSE,25-44,M,BLACK,40.75945057,-73.93357627
9/28/2021,BROOKLYN,FALSE,<18,M,BLACK,40.68963939,-73.92740401
9/27/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.65615467,-73.90339399
9/27/2021,BRONX,FALSE,<18,M,BLACK,40.88993364,-73.85930232
9/27/2021,BROOKLYN,FALSE,45-64,M,BLACK,40.66608285,-73.93042148
9/27/2021,MANHATTAN,FALSE,<18,M,BLACK,40.80473576,-73.95609604
9/27/2021,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.86733747,-73.91681538
9/27/2021,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.86733747,-73.91681538
9/26/2021,QUEENS,TRUE,25-44,M,BLACK,40.59625905,-73.76392226
9/26/2021,QUEENS,TRUE,25-44,M,BLACK,40.59625905,-73.76392226
9/26/2021,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.83462336,-73.92076636
9/26/2021,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.83462336,-73.92076636
9/26/2021,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.83462336,-73.92076636
9/26/2021,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.83462336,-73.92076636
9/25/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.68271172,-73.98633293
9/25/2021,BROOKLYN,FALSE,45-64,M,BLACK,40.66482824,-73.88830358
9/25/2021,QUEENS,FALSE,18-24,M,BLACK,40.71474887,-73.88697543
9/25/2021,BRONX,FALSE,45-64,F,WHITE HISPANIC,40.85671129,-73.89189996
9/24/2021,BRONX,FALSE,25-44,M,BLACK,40.84676364,-73.91011107
9/24/2021,QUEENS,FALSE,25-44,M,BLACK,40.77280891,-73.93302138
9/24/2021,QUEENS,TRUE,25-44,M,BLACK,40.77280891,-73.93302138
9/24/2021,QUEENS,FALSE,25-44,M,BLACK,40.67185852,-73.76501734
9/24/2021,QUEENS,TRUE,18-24,M,WHITE HISPANIC,40.68053096,-73.8538601
9/24/2021,BRONX,FALSE,18-24,F,WHITE HISPANIC,40.82338729,-73.87017045
9/23/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.68707368,-73.94320361
9/23/2021,MANHATTAN,FALSE,18-24,M,BLACK,40.80442807,-73.95537021
9/23/2021,BRONX,TRUE,18-24,M,BLACK,40.82487718,-73.90317796
9/23/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.68650412,-73.92207095
9/23/2021,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.81943199,-73.84555243
9/22/2021,BROOKLYN,FALSE,<18,M,BLACK,40.6342525,-73.91922082
9/22/2021,BRONX,FALSE,25-44,M,BLACK,40.85327901,-73.8963517
9/22/2021,BRONX,FALSE,<18,M,BLACK,40.83578684,-73.91647537
9/22/2021,BRONX,FALSE,18-24,M,BLACK,40.85359837,-73.90057688
9/22/2021,BROOKLYN,FALSE,<18,M,BLACK,40.66482972,-73.92797169
9/21/2021,BRONX,FALSE,25-44,M,BLACK,40.83013239,-73.88991234
9/21/2021,BROOKLYN,FALSE,25-44,M,BLACK HISPANIC,40.70133229,-73.9867655
9/21/2021,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.69260923,-73.9852599
9/20/2021,BROOKLYN,FALSE,45-64,M,BLACK,40.7177788,-73.93680675
9/20/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.71744853,-73.94028099
9/20/2021,BRONX,FALSE,25-44,M,BLACK,40.82580038,-73.86345589
9/20/2021,BRONX,TRUE,25-44,M,BLACK,40.82580038,-73.86345589
9/20/2021,MANHATTAN,TRUE,25-44,M,BLACK HISPANIC,40.86092832,-73.92030843
9/20/2021,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.86092832,-73.92030843
9/20/2021,BROOKLYN,FALSE,25-44,M,BLACK HISPANIC,40.71744853,-73.94028099
9/20/2021,BRONX,TRUE,25-44,M,WHITE HISPANIC,40.82580038,-73.86345589
9/20/2021,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.82580038,-73.86345589
9/19/2021,QUEENS,TRUE,25-44,M,ASIAN / PACIFIC ISLANDER,40.7609462,-73.8274696
9/19/2021,MANHATTAN,FALSE,18-24,M,BLACK,40.82250992,-73.94216668
9/19/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.65734574,-73.90319404
9/19/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.66778911,-73.9058716
9/18/2021,QUEENS,FALSE,45-64,M,BLACK,40.67416276,-73.76839798
9/18/2021,BROOKLYN,FALSE,18-24,F,BLACK,40.67434371,-73.99886945
9/18/2021,MANHATTAN,FALSE,18-24,M,BLACK,40.8188233,-73.94123776
9/18/2021,QUEENS,FALSE,25-44,M,BLACK,40.64998977,-73.83750468
9/18/2021,BRONX,TRUE,25-44,M,BLACK,40.87821891,-73.8420348
9/18/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.63711617,-73.9288195
9/18/2021,BROOKLYN,FALSE,25-44,F,BLACK,40.63711617,-73.9288195
9/18/2021,BRONX,FALSE,25-44,M,BLACK,40.88947351,-73.85786022
9/18/2021,BRONX,FALSE,<18,M,BLACK HISPANIC,40.84263778,-73.90596033
9/18/2021,BRONX,TRUE,<18,M,BLACK HISPANIC,40.84263778,-73.90596033
9/18/2021,BRONX,TRUE,18-24,M,BLACK HISPANIC,40.84263778,-73.90596033
9/18/2021,BRONX,TRUE,18-24,F,BLACK HISPANIC,40.84263778,-73.90596033
9/18/2021,BRONX,FALSE,18-24,F,BLACK HISPANIC,40.84263778,-73.90596033
9/18/2021,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.84263778,-73.90596033
9/18/2021,BROOKLYN,FALSE,25-44,F,WHITE,40.63711617,-73.9288195
9/18/2021,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.79100659,-73.94930486
9/17/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.68085283,-73.92235517
9/17/2021,BRONX,FALSE,45-64,M,BLACK,40.83990569,-73.88099118
9/17/2021,MANHATTAN,FALSE,18-24,M,WHITE HISPANIC,40.8655901,-73.9221901
9/16/2021,BROOKLYN,TRUE,25-44,M,BLACK,40.69632895,-73.93771061
9/16/2021,BRONX,TRUE,25-44,M,BLACK,40.88520069,-73.86527957
9/16/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.69871251,-73.93977124
9/16/2021,BROOKLYN,FALSE,18-24,F,BLACK,40.59888008,-73.9362819
9/15/2021,BRONX,FALSE,45-64,M,BLACK,40.88686091,-73.86268311
9/15/2021,MANHATTAN,TRUE,25-44,M,BLACK,40.80536404,-73.93766276
9/15/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.76390686,-73.97019801
9/15/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.80536404,-73.93766276
9/14/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.63006865,-73.93533344
9/14/2021,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.85022278,-73.93125903
9/14/2021,QUEENS,FALSE,18-24,M,WHITE HISPANIC,40.70376833,-73.87748328
9/13/2021,BROOKLYN,FALSE,<18,F,BLACK,40.65902638,-73.87808807
9/13/2021,BROOKLYN,FALSE,25-44,F,BLACK,40.65902638,-73.87808807
9/13/2021,MANHATTAN,TRUE,18-24,M,BLACK,40.81632399,-73.93815467
9/13/2021,BRONX,FALSE,<18,M,BLACK,40.81068756,-73.88308807
9/13/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.68013222,-73.92855005
9/13/2021,BROOKLYN,FALSE,45-64,M,WHITE HISPANIC,40.70502788,-73.94456969
9/12/2021,MANHATTAN,TRUE,25-44,F,BLACK,40.81234729,-73.95034347
9/12/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.66174124,-73.96077132
9/12/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.63660243,-73.94273494
9/12/2021,BROOKLYN,TRUE,18-24,M,BLACK,40.64939471,-73.92622253
9/12/2021,QUEENS,TRUE,25-44,M,BLACK,40.59148612,-73.7667548
9/11/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.6648658,-73.92024709
9/11/2021,MANHATTAN,FALSE,18-24,M,BLACK,40.81354743,-73.95909953
9/11/2021,MANHATTAN,TRUE,45-64,M,BLACK,40.79581483,-73.93710106
9/11/2021,BROOKLYN,FALSE,45-64,M,BLACK,40.67066627,-73.95797591
9/11/2021,BROOKLYN,TRUE,25-44,M,WHITE HISPANIC,40.67402249,-74.00428785
9/10/2021,BROOKLYN,TRUE,18-24,M,BLACK,40.68933015,-73.94968145
9/10/2021,BROOKLYN,FALSE,18-24,M,BLACK,40.68933015,-73.94968145
9/10/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.68933015,-73.94968145
9/10/2021,BROOKLYN,TRUE,25-44,M,BLACK,40.68933015,-73.94968145
9/10/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.67538853,-73.908197
9/10/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.66717868,-73.91886013
9/10/2021,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.57550459,-73.97878103
9/8/2021,BRONX,FALSE,25-44,M,BLACK,40.86071698,-73.89925032
9/8/2021,BRONX,FALSE,18-24,M,BLACK,40.86071698,-73.89925032
9/8/2021,BRONX,FALSE,18-24,M,BLACK,40.86071698,-73.89925032
9/8/2021,BRONX,FALSE,25-44,M,BLACK,40.86071698,-73.89925032
9/8/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.78998994,-73.94688243
9/8/2021,BRONX,FALSE,45-64,M,BLACK,40.83369146,-73.90438295
9/8/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.67498697,-73.94584563
9/7/2021,MANHATTAN,FALSE,25-44,M,BLACK,40.83883023,-73.94262954
9/7/2021,BROOKLYN,TRUE,25-44,M,BLACK,40.68751266,-73.91983779
9/7/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.68751266,-73.91983779
9/7/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.67066713,-73.87564432
9/7/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.67538395,-74.00262237
9/7/2021,BROOKLYN,FALSE,25-44,M,BLACK HISPANIC,40.67579846,-73.90268056
9/7/2021,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.82393545,-73.87442208
9/6/2021,QUEENS,FALSE,25-44,M,BLACK,40.69586753,-73.82005769
9/6/2021,QUEENS,TRUE,45-64,M,BLACK,40.66619122,-73.80667084
9/6/2021,BRONX,FALSE,18-24,M,BLACK,40.87849109,-73.86163002
9/6/2021,BRONX,FALSE,25-44,M,BLACK,40.81349702,-73.89934347
9/6/2021,BRONX,FALSE,<18,M,BLACK,40.87849109,-73.86163002
9/6/2021,BRONX,FALSE,18-24,M,BLACK,40.8675917,-73.85047342
9/6/2021,MANHATTAN,FALSE,25-44,F,WHITE HISPANIC,40.72251118,-73.98974123
9/5/2021,BRONX,FALSE,18-24,M,BLACK,40.83653816,-73.92332992
9/5/2021,BRONX,FALSE,25-44,M,BLACK,40.84416443,-73.88537851
9/5/2021,BRONX,FALSE,25-44,M,BLACK,40.8880259,-73.86372953
9/5/2021,BRONX,FALSE,18-24,M,BLACK,40.90666838,-73.84876479
9/5/2021,BRONX,FALSE,45-64,M,BLACK,40.90666838,-73.84876479
9/5/2021,BRONX,FALSE,25-44,M,BLACK,40.90666838,-73.84876479
9/5/2021,BRONX,FALSE,18-24,F,BLACK,40.87182681,-73.89844163
9/5/2021,BROOKLYN,FALSE,25-44,M,BLACK,40.67494048,-73.89765991
9/5/2021,BRONX,FALSE,25-44,F,BLACK,40.90666838,-73.84876479
9/5/2021,BRONX,TRUE,25-44,M,BLACK,40.86985975,-73.84290434
9/5/2021,BRONX,FALSE,<18,M,BLACK HISPANIC,40.84624249,-73.89737469
